file,line,col,kind,text,raw_snippet
frontend/src/layouts/AdminLayout.tsx,20,26,string_single,Overview,'Overview'
frontend/src/layouts/AdminLayout.tsx,21,34,string_single,Courses,'Courses'
frontend/src/layouts/AdminLayout.tsx,22,37,string_single,Categories,'Categories'
frontend/src/layouts/AdminLayout.tsx,23,32,string_single,Tests,'Tests'
frontend/src/layouts/AdminLayout.tsx,24,32,string_single,Media,'Media'
frontend/src/layouts/AdminLayout.tsx,25,32,string_single,Users,'Users'
frontend/src/layouts/AdminLayout.tsx,26,33,string_single,Orders,'Orders'
frontend/src/layouts/AdminLayout.tsx,27,40,string_single,Announce,'Announce'
frontend/src/layouts/AdminLayout.tsx,38,21,string_single,admin,'admin'
frontend/src/layouts/AdminLayout.tsx,43,20,string_double,min-h-svh bg-slate-50 lg:flex,"""min-h-svh bg-slate-50 lg:flex"""
frontend/src/layouts/AdminLayout.tsx,44,24,string_double,relative overflow-hidden border-b border-slate-200/90 bg-white text-brand-900 lg:w-64 lg:shrink-0 lg:border-b-0 lg:border-r lg:border-slate-200/90,"""relative overflow-hidden border-b border-slate-200/90 bg-white text-brand-900 lg:w-64 lg:shrink-0 lg:border-b-0 lg:bord"
frontend/src/layouts/AdminLayout.tsx,46,21,string_double,pointer-events-none absolute inset-0 hidden opacity-90 lg:block,"""pointer-events-none absolute inset-0 hidden opacity-90 lg:block"""
frontend/src/layouts/AdminLayout.tsx,52,24,string_double,relative flex items-center justify-between gap-2 p-5 lg:flex-col lg:items-stretch,"""relative flex items-center justify-between gap-2 p-5 lg:flex-col lg:items-stretch"""
frontend/src/layouts/AdminLayout.tsx,53,24,string_double,font-display text-sm font-bold tracking-tight text-brand-900,"""font-display text-sm font-bold tracking-tight text-brand-900"""
frontend/src/layouts/AdminLayout.tsx,53,90,string_single,AdminLayout_52_admin_b0cb29e234,'AdminLayout_52_admin_b0cb29e234'
frontend/src/layouts/AdminLayout.tsx,56,23,string_double,inline-flex items-center gap-1.5 text-xs font-medium text-slate-600 transition hover:text-sky-800 lg:mt-3,"""inline-flex items-center gap-1.5 text-xs font-medium text-slate-600 transition hover:text-sky-800 lg:mt-3"""
frontend/src/layouts/AdminLayout.tsx,58,34,string_double,h-3.5 w-3.5,"""h-3.5 w-3.5"""
frontend/src/layouts/AdminLayout.tsx,62,24,string_double,relative flex max-h-[55vh] gap-1 overflow-x-auto overflow-y-auto px-3 pb-4 lg:max-h-none lg:flex-col lg:px-3,"""relative flex max-h-[55vh] gap-1 overflow-x-auto overflow-y-auto px-3 pb-4 lg:max-h-none lg:flex-col lg:px-3"""
frontend/src/layouts/AdminLayout.tsx,70,19,string_single,flex items-center gap-2.5 rounded-xl px-3.5 py-3 text-sm font-semibold whitespace-nowrap transition,'flex items-center gap-2.5 rounded-xl px-3.5 py-3 text-sm font-semibold whitespace-nowrap transition'
frontend/src/layouts/AdminLayout.tsx,72,23,string_single,bg-sky-600/10 text-sky-900 shadow-inner shadow-sky-900/5 ring-1 ring-sky-600/15,'bg-sky-600/10 text-sky-900 shadow-inner shadow-sky-900/5 ring-1 ring-sky-600/15'
frontend/src/layouts/AdminLayout.tsx,73,23,string_single,text-slate-600 hover:bg-slate-100 hover:text-brand-900,'text-slate-600 hover:bg-slate-100 hover:text-brand-900'
frontend/src/layouts/AdminLayout.tsx,77,33,string_double,h-4 w-4 shrink-0 opacity-90,"""h-4 w-4 shrink-0 opacity-90"""
frontend/src/layouts/AdminLayout.tsx,83,22,string_double,relative min-w-0 flex-1 overflow-x-hidden overflow-y-auto p-4 sm:p-8 lg:p-12,"""relative min-w-0 flex-1 overflow-x-hidden overflow-y-auto p-4 sm:p-8 lg:p-12"""
frontend/src/layouts/AdminLayout.tsx,84,37,string_double,wait,"""wait"""
frontend/src/layouts/PublicLayout.tsx,1,42,string_single,framer-motion,'framer-motion'
frontend/src/layouts/PublicLayout.tsx,2,37,string_single,react-router-dom,'react-router-dom'
frontend/src/layouts/PublicLayout.tsx,12,20,string_double,flex min-h-svh flex-col bg-gradient-to-b from-white via-slate-50/90 to-slate-100/80,"""flex min-h-svh flex-col bg-gradient-to-b from-white via-slate-50/90 to-slate-100/80"""
frontend/src/layouts/PublicLayout.tsx,14,23,string_double,flex-1,"""flex-1"""
frontend/src/layouts/PublicLayout.tsx,20,21,string_double,min-h-[1px],"""min-h-[1px]"""
frontend/src/lib/courseSlides.ts,3,10,template,slideImageUrls,`slideImageUrls
frontend/src/lib/courseSlides.ts,3,80,template,slideCount,`slideCount
frontend/src/lib/demoSeed.ts,4,51,template,data/catalog.ts,`data/catalog.ts
frontend/src/lib/demoSeed.ts,20,16,template,DEMO-SEED-,`DEMO-SEED-${courseId}
frontend/src/lib/localCache.ts,16,11,string_single,abc_portal_,'abc_portal_'
frontend/src/lib/localCache.ts,35,62,string_single,role,'role'
frontend/src/lib/localCache.ts,37,38,string_single,learner,'learner'
frontend/src/lib/localCache.ts,43,37,string_single,user,'user'
frontend/src/lib/localCache.ts,60,74,string_single,role,'role'
frontend/src/lib/localCache.ts,71,20,string_single,user,'user'
frontend/src/lib/localCache.ts,72,38,string_single,user,'user'
frontend/src/lib/localCache.ts,76,29,string_single,purchases,'purchases'
frontend/src/lib/localCache.ts,81,10,string_single,purchases,'purchases'
frontend/src/lib/localCache.ts,85,48,string_single,progress_map,'progress_map'
frontend/src/lib/localCache.ts,89,48,string_single,progress_map,'progress_map'
frontend/src/lib/localCache.ts,91,10,string_single,progress_map,'progress_map'
frontend/src/lib/localCache.ts,95,32,string_single,certificates,'certificates'
frontend/src/lib/localCache.ts,98,10,string_single,certificates,'certificates'
frontend/src/lib/localCache.ts,102,50,string_single,course_overrides,'course_overrides'
frontend/src/lib/localCache.ts,107,10,string_single,course_overrides,'course_overrides'
frontend/src/lib/localCache.ts,111,29,string_single,custom_categories,'custom_categories'
frontend/src/lib/localCache.ts,114,10,string_single,custom_categories,'custom_categories'
frontend/src/lib/localCache.ts,117,10,string_single,custom_categories,'custom_categories'
frontend/src/lib/localCache.ts,121,7,string_single,custom_categories,'custom_categories'
frontend/src/lib/localCache.ts,127,7,string_single,custom_categories,'custom_categories'
frontend/src/lib/localCache.ts,132,10,string_single,category_field_overrides,'category_field_overrides'
frontend/src/lib/localCache.ts,135,70,string_single,certificationText,'certificationText'
frontend/src/lib/localCache.ts,136,55,string_single,certificationText,'certificationText'
frontend/src/lib/localCache.ts,136,79,string_single,category_field_overrides,'category_field_overrides'
frontend/src/lib/localCache.ts,138,80,string_single,certificationText,'certificationText'
frontend/src/lib/localCache.ts,141,10,string_single,category_field_overrides,'category_field_overrides'
frontend/src/lib/localCache.ts,145,27,string_single,custom_courses,'custom_courses'
frontend/src/lib/localCache.ts,148,10,string_single,custom_courses,'custom_courses'
frontend/src/lib/localCache.ts,151,10,string_single,custom_courses,'custom_courses'
frontend/src/lib/localCache.ts,159,10,string_single,custom_courses,'custom_courses'
frontend/src/lib/localCache.ts,163,7,string_single,custom_courses,'custom_courses'
frontend/src/lib/localCache.ts,168,10,string_single,course_overrides,'course_overrides'
frontend/src/lib/localCache.ts,172,31,string_single,media_assets,'media_assets'
frontend/src/lib/localCache.ts,175,10,string_single,media_assets,'media_assets'
frontend/src/lib/localCache.ts,179,7,string_single,media_assets,'media_assets'
frontend/src/lib/localCache.ts,185,50,string_single,admin_tests,'admin_tests'
frontend/src/lib/localCache.ts,187,73,template,updatedAt,`updatedAt
frontend/src/lib/localCache.ts,199,10,string_single,admin_tests,'admin_tests'
frontend/src/lib/localCache.ts,203,7,string_single,admin_tests,'admin_tests'
frontend/src/lib/localCache.ts,209,33,string_single,announcements,'announcements'
frontend/src/lib/localCache.ts,212,10,string_single,announcements,'announcements'
frontend/src/lib/localCache.ts,216,7,string_single,announcements,'announcements'
frontend/src/lib/localCache.ts,222,7,string_single,announcements,'announcements'
frontend/src/lib/localCache.ts,228,27,string_single,refunded_orders,'refunded_orders'
frontend/src/lib/localCache.ts,234,10,string_single,refunded_orders,'refunded_orders'
frontend/src/lib/localCache.ts,239,16,string_single,learner@demo.local,'learner@demo.local'
frontend/src/lib/localCache.ts,239,44,string_single,Jamie Learner,'Jamie Learner'
frontend/src/lib/localCache.ts,239,67,string_single,learner,'learner'
frontend/src/lib/localCache.ts,240,16,string_single,admin@demo.local,'admin@demo.local'
frontend/src/lib/localCache.ts,240,42,string_single,Alex Admin,'Alex Admin'
frontend/src/lib/localCache.ts,240,62,string_single,admin,'admin'
frontend/src/lib/localCache.ts,242,46,string_single,directory_extra,'directory_extra'
frontend/src/lib/localCache.ts,249,46,string_single,directory_extra,'directory_extra'
frontend/src/lib/localCache.ts,251,10,string_single,learner@demo.local,'learner@demo.local'
frontend/src/lib/localCache.ts,251,32,string_single,admin@demo.local,'admin@demo.local'
frontend/src/lib/localCache.ts,252,10,string_single,directory_extra,'directory_extra'
frontend/src/lib/localCache.ts,256,10,string_single,learner@demo.local,'learner@demo.local'
frontend/src/lib/localCache.ts,256,32,string_single,admin@demo.local,'admin@demo.local'
frontend/src/lib/localCache.ts,258,7,string_single,directory_extra,'directory_extra'
frontend/src/lib/localCache.ts,259,34,string_single,directory_extra,'directory_extra'
frontend/src/lib/migrateAdminTests.ts,16,30,string_single,object,'object'
frontend/src/lib/migrateAdminTests.ts,21,25,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,22,31,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,29,30,string_single,object,'object'
frontend/src/lib/migrateAdminTests.ts,40,30,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,41,38,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,55,30,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,55,48,template,test-,`test-${Date.now()}
frontend/src/lib/migrateAdminTests.ts,56,42,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,57,36,string_single,string,'string'
frontend/src/lib/migrateAdminTests.ts,59,30,string_single,number,'number'
frontend/src/lib/migrateAdminTests.ts,61,44,string_single,string,'string'
frontend/src/lib/motionPresets.ts,7,25,string_single,spring,'spring'
frontend/src/lib/motionPresets.ts,8,23,string_single,spring,'spring'
frontend/src/lib/motionPresets.ts,20,43,template,"initial=""hidden"" animate=""show""","`initial=""hidden"" animate=""show"""
frontend/src/lib/readFileAsDataUrl.ts,7,11,template,File is  MB. Max for this demo is  MB (browser storage limit).,`File is ${(file.size / 1024 / 1024).toFixed(1)} MB. Max for this demo is ${(maxBytes / 1024 / 1024).toFixed(0)} MB (bro
frontend/src/lib/readFileAsDataUrl.ts,14,45,string_single,Could not read file.,'Could not read file.'
frontend/src/lib/readFileAsDataUrl.ts,19,47,string_single,image,'image'
frontend/src/lib/readFileAsDataUrl.ts,19,57,string_single,audio,'audio'
frontend/src/lib/readFileAsDataUrl.ts,19,67,string_single,document,'document'
frontend/src/lib/readFileAsDataUrl.ts,19,80,string_single,other,'other'
frontend/src/lib/readFileAsDataUrl.ts,20,23,string_single,image/,'image/'
frontend/src/lib/readFileAsDataUrl.ts,20,41,string_single,image,'image'
frontend/src/lib/readFileAsDataUrl.ts,21,23,string_single,audio/,'audio/'
frontend/src/lib/readFileAsDataUrl.ts,21,41,string_single,audio,'audio'
frontend/src/lib/readFileAsDataUrl.ts,22,16,string_single,application/pdf,'application/pdf'
frontend/src/lib/readFileAsDataUrl.ts,22,51,string_single,document,'document'
frontend/src/lib/readFileAsDataUrl.ts,22,80,string_single,text/,'text/'
frontend/src/lib/readFileAsDataUrl.ts,22,97,string_single,document,'document'
frontend/src/lib/readFileAsDataUrl.ts,23,10,string_single,other,'other'
frontend/src/main.tsx,1,28,string_single,react,'react'
frontend/src/main.tsx,2,28,string_single,react-dom/client,'react-dom/client'
frontend/src/main.tsx,3,50,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/main.tsx,18,36,string_single,root,'root'
frontend/src/pages/AccountPage.tsx,1,22,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/AccountPage.tsx,6,31,string_single,lucide-react,'lucide-react'
frontend/src/pages/AccountPage.tsx,16,22,string_double,flex min-h-[45vh] flex-col items-center justify-center px-4 py-16,"""flex min-h-[45vh] flex-col items-center justify-center px-4 py-16"""
frontend/src/pages/AccountPage.tsx,17,30,string_double,max-w-md text-center,"""max-w-md text-center"""
frontend/src/pages/AccountPage.tsx,18,25,string_double,font-display text-3xl font-bold text-brand-900,"""font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/AccountPage.tsx,18,77,string_single,AccountPage_17_account_feb4b6fba4,'AccountPage_17_account_feb4b6fba4'
frontend/src/pages/AccountPage.tsx,19,24,string_double,mt-3 text-slate-600,"""mt-3 text-slate-600"""
frontend/src/pages/AccountPage.tsx,19,49,string_single,AccountPage_18_sign_in_to_view_orders_and_profile_4164bbe258,'AccountPage_18_sign_in_to_view_orders_and_profile_4164bbe258'
frontend/src/pages/AccountPage.tsx,20,39,string_double,mt-8 inline-block,"""mt-8 inline-block"""
frontend/src/pages/AccountPage.tsx,21,24,string_single,AccountPage_20_sign_in_85895fd213,'AccountPage_20_sign_in_85895fd213'
frontend/src/pages/AccountPage.tsx,29,20,string_double,py-12 sm:py-16 lg:py-20,"""py-12 sm:py-16 lg:py-20"""
frontend/src/pages/AccountPage.tsx,30,28,string_double,max-w-3xl,"""max-w-3xl"""
frontend/src/pages/AccountPage.tsx,31,23,string_double,font-display text-4xl font-bold text-brand-900,"""font-display text-4xl font-bold text-brand-900"""
frontend/src/pages/AccountPage.tsx,31,75,string_single,AccountPage_30_account_68f2e455fe,'AccountPage_30_account_68f2e455fe'
frontend/src/pages/AccountPage.tsx,32,22,string_double,mt-2 text-slate-600,"""mt-2 text-slate-600"""
frontend/src/pages/AccountPage.tsx,32,47,string_single,AccountPage_31_profile_and_order_history_will_sync_from_the_ser_87ddd7d4b9,'AccountPage_31_profile_and_order_history_will_sync_from_the_ser_87ddd7d4b9'
frontend/src/pages/AccountPage.tsx,34,24,string_double,card-elevated mt-10 p-6 sm:p-8,"""card-elevated mt-10 p-6 sm:p-8"""
frontend/src/pages/AccountPage.tsx,35,26,string_double,flex items-center gap-3 text-brand-900,"""flex items-center gap-3 text-brand-900"""
frontend/src/pages/AccountPage.tsx,36,29,string_double,h-5 w-5 text-sky-600,"""h-5 w-5 text-sky-600"""
frontend/src/pages/AccountPage.tsx,37,27,string_double,font-display text-lg font-semibold,"""font-display text-lg font-semibold"""
frontend/src/pages/AccountPage.tsx,37,67,string_single,AccountPage_36_profile_a1c9cfc0f0,'AccountPage_36_profile_a1c9cfc0f0'
frontend/src/pages/AccountPage.tsx,39,25,string_double,mt-6 grid gap-4 text-sm sm:grid-cols-2,"""mt-6 grid gap-4 text-sm sm:grid-cols-2"""
frontend/src/pages/AccountPage.tsx,41,29,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/AccountPage.tsx,41,96,string_single,AccountPage_40_name_abcd8db4cc,'AccountPage_40_name_abcd8db4cc'
frontend/src/pages/AccountPage.tsx,42,29,string_double,mt-1 font-medium text-slate-800,"""mt-1 font-medium text-slate-800"""
frontend/src/pages/AccountPage.tsx,45,29,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/AccountPage.tsx,45,96,string_single,AccountPage_44_email_8e6cf53ac9,'AccountPage_44_email_8e6cf53ac9'
frontend/src/pages/AccountPage.tsx,46,29,string_double,mt-1 font-medium text-slate-800,"""mt-1 font-medium text-slate-800"""
frontend/src/pages/AccountPage.tsx,49,24,string_double,mt-6 rounded-xl border border-amber-200/60 bg-amber-50/50 px-4 py-3 text-xs text-amber-950,"""mt-6 rounded-xl border border-amber-200/60 bg-amber-50/50 px-4 py-3 text-xs text-amber-950"""
frontend/src/pages/AccountPage.tsx,54,24,string_double,card-elevated mt-8 p-6 sm:p-8,"""card-elevated mt-8 p-6 sm:p-8"""
frontend/src/pages/AccountPage.tsx,55,26,string_double,flex items-center gap-3 text-brand-900,"""flex items-center gap-3 text-brand-900"""
frontend/src/pages/AccountPage.tsx,56,32,string_double,h-5 w-5 text-sky-600,"""h-5 w-5 text-sky-600"""
frontend/src/pages/AccountPage.tsx,57,27,string_double,font-display text-lg font-semibold,"""font-display text-lg font-semibold"""
frontend/src/pages/AccountPage.tsx,57,67,string_single,AccountPage_56_orders_local_demo_1ebe8ca796,'AccountPage_56_orders_local_demo_1ebe8ca796'
frontend/src/pages/AccountPage.tsx,60,26,string_double,mt-6 text-sm text-slate-600,"""mt-6 text-sm text-slate-600"""
frontend/src/pages/AccountPage.tsx,60,59,string_single,AccountPage_59_no_purchases_recorded_in_this_browser_280a162f8c,'AccountPage_59_no_purchases_recorded_in_this_browser_280a162f8c'
frontend/src/pages/AccountPage.tsx,62,27,string_double,mt-6 space-y-3,"""mt-6 space-y-3"""
frontend/src/pages/AccountPage.tsx,64,47,string_double,flex flex-wrap items-center justify-between gap-2 rounded-xl border border-slate-100 bg-slate-50/80 px-4 py-3 text-sm,"""flex flex-wrap items-center justify-between gap-2 rounded-xl border border-slate-100 bg-slate-50/80 px-4 py-3 text-sm"""
frontend/src/pages/AccountPage.tsx,65,35,string_double,font-mono text-xs text-slate-500,"""font-mono text-xs text-slate-500"""
frontend/src/pages/AccountPage.tsx,66,35,string_double,text-slate-600,"""text-slate-600"""
frontend/src/pages/CertificatesPage.tsx,1,22,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/CertificatesPage.tsx,2,24,string_single,framer-motion,'framer-motion'
frontend/src/pages/CertificatesPage.tsx,9,32,string_single,lucide-react,'lucide-react'
frontend/src/pages/CertificatesPage.tsx,18,22,string_double,flex min-h-[50vh] flex-col items-center justify-center px-4 py-20,"""flex min-h-[50vh] flex-col items-center justify-center px-4 py-20"""
frontend/src/pages/CertificatesPage.tsx,19,30,string_double,max-w-md text-center,"""max-w-md text-center"""
frontend/src/pages/CertificatesPage.tsx,20,26,string_double,mx-auto flex h-16 w-16 items-center justify-center rounded-2xl bg-amber-500/15 text-amber-700 ring-1 ring-amber-500/25,"""mx-auto flex h-16 w-16 items-center justify-center rounded-2xl bg-amber-500/15 text-amber-700 ring-1 ring-amber-500/25"""
frontend/src/pages/CertificatesPage.tsx,21,30,string_double,h-8 w-8,"""h-8 w-8"""
frontend/src/pages/CertificatesPage.tsx,23,25,string_double,mt-8 font-display text-3xl font-bold text-brand-900,"""mt-8 font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/CertificatesPage.tsx,23,82,string_single,CertificatesPage_22_certificates_fc4642ee51,'CertificatesPage_22_certificates_fc4642ee51'
frontend/src/pages/CertificatesPage.tsx,24,24,string_double,mt-3 text-slate-600,"""mt-3 text-slate-600"""
frontend/src/pages/CertificatesPage.tsx,24,49,string_single,CertificatesPage_23_sign_in_to_view_credentials_earned_on_this_devic_5f1914b3c9,'CertificatesPage_23_sign_in_to_view_credentials_earned_on_this_devic_5f1914b3c9'
frontend/src/pages/CertificatesPage.tsx,25,39,string_double,mt-10 inline-block,"""mt-10 inline-block"""
frontend/src/pages/CertificatesPage.tsx,26,24,string_single,CertificatesPage_25_sign_in_00d939efe1,'CertificatesPage_25_sign_in_00d939efe1'
frontend/src/pages/CertificatesPage.tsx,34,20,string_double,py-12 sm:py-16 lg:py-20,"""py-12 sm:py-16 lg:py-20"""
frontend/src/pages/CertificatesPage.tsx,36,24,string_double,flex flex-col gap-6 sm:flex-row sm:items-start,"""flex flex-col gap-6 sm:flex-row sm:items-start"""
frontend/src/pages/CertificatesPage.tsx,37,26,string_double,flex h-14 w-14 shrink-0 items-center justify-center rounded-2xl bg-gradient-to-br from-amber-400 to-amber-600 text-white shadow-lg shadow-amber-900/20,"""flex h-14 w-14 shrink-0 items-center justify-center rounded-2xl bg-gradient-to-br from-amber-400 to-amber-600 text-whit"
frontend/src/pages/CertificatesPage.tsx,38,30,string_double,h-7 w-7,"""h-7 w-7"""
frontend/src/pages/CertificatesPage.tsx,40,26,string_double,min-w-0,"""min-w-0"""
frontend/src/pages/CertificatesPage.tsx,41,27,string_double,font-display text-3xl font-bold tracking-tight text-brand-900 sm:text-4xl,"""font-display text-3xl font-bold tracking-tight text-brand-900 sm:text-4xl"""
frontend/src/pages/CertificatesPage.tsx,41,106,string_single,CertificatesPage_40_certificates_583170f8cf,'CertificatesPage_40_certificates_583170f8cf'
frontend/src/pages/CertificatesPage.tsx,42,26,string_double,mt-3 max-w-2xl text-sm text-slate-600 sm:text-base,"""mt-3 max-w-2xl text-sm text-slate-600 sm:text-base"""
frontend/src/pages/CertificatesPage.tsx,49,26,string_double,mt-14 space-y-10,"""mt-14 space-y-10"""
frontend/src/pages/CertificatesPage.tsx,50,28,string_double,min-w-0 rounded-3xl border border-slate-200/90 bg-white/80 p-4 shadow-sm sm:p-8 md:p-10,"""min-w-0 rounded-3xl border border-slate-200/90 bg-white/80 p-4 shadow-sm sm:p-8 md:p-10"""
frontend/src/pages/CertificatesPage.tsx,51,28,string_double,text-center font-display text-[10px] font-semibold uppercase tracking-[0.2em] text-sky-800 sm:text-xs,"""text-center font-display text-[10px] font-semibold uppercase tracking-[0.2em] text-sky-800 sm:text-xs"""
frontend/src/pages/CertificatesPage.tsx,54,86,string_double,mx-auto mt-4 max-w-full sm:mt-6 md:max-w-3xl,"""mx-auto mt-4 max-w-full sm:mt-6 md:max-w-3xl"""
frontend/src/pages/CertificatesPage.tsx,55,28,string_double,mt-6 text-center text-sm text-slate-500,"""mt-6 text-center text-sm text-slate-500"""
frontend/src/pages/CertificatesPage.tsx,59,28,string_double,rounded-3xl border-2 border-dashed border-slate-200 bg-slate-50/50 px-8 py-12 text-center text-slate-600,"""rounded-3xl border-2 border-dashed border-slate-200 bg-slate-50/50 px-8 py-12 text-center text-slate-600"""
frontend/src/pages/CertificatesPage.tsx,60,28,string_double,font-medium text-brand-900,"""font-medium text-brand-900"""
frontend/src/pages/CertificatesPage.tsx,60,60,string_single,CertificatesPage_59_no_certificates_on_this_device_yet_15d006e7f7,'CertificatesPage_59_no_certificates_on_this_device_yet_15d006e7f7'
frontend/src/pages/CertificatesPage.tsx,61,48,string_double,mt-6 inline-block,"""mt-6 inline-block"""
frontend/src/pages/CertificatesPage.tsx,62,28,string_single,CertificatesPage_61_go_to_my_learning_4701894b0e,'CertificatesPage_61_go_to_my_learning_4701894b0e'
frontend/src/pages/CertificatesPage.tsx,68,23,string_double,mt-12 space-y-12,"""mt-12 space-y-12"""
frontend/src/pages/CertificatesPage.tsx,70,21,string_double,hidden,"""hidden"""
frontend/src/pages/CertificatesPage.tsx,71,21,string_double,show,"""show"""
frontend/src/pages/CertificatesPage.tsx,74,74,string_double,certificate-print-root min-w-0 space-y-5,"""certificate-print-root min-w-0 space-y-5"""
frontend/src/pages/CertificatesPage.tsx,75,55,string_double,mx-auto w-full max-w-3xl,"""mx-auto w-full max-w-3xl"""
frontend/src/pages/CertificatesPage.tsx,76,32,string_double,flex flex-wrap justify-center gap-2 sm:gap-3 print:hidden,"""flex flex-wrap justify-center gap-2 sm:gap-3 print:hidden"""
frontend/src/pages/CertificatesPage.tsx,78,26,string_double,button,"""button"""
frontend/src/pages/CertificatesPage.tsx,79,29,string_double,secondary,"""secondary"""
frontend/src/pages/CertificatesPage.tsx,80,31,string_double,gap-2 px-3 text-xs sm:px-4 sm:text-sm,"""gap-2 px-3 text-xs sm:px-4 sm:text-sm"""
frontend/src/pages/CertificatesPage.tsx,83,40,string_double,h-4 w-4 shrink-0,"""h-4 w-4 shrink-0"""
frontend/src/pages/CertificatesPage.tsx,86,35,string_double,secondary,"""secondary"""
frontend/src/pages/CertificatesPage.tsx,86,57,string_double,text-xs sm:text-sm,"""text-xs sm:text-sm"""
frontend/src/pages/CertificatesPage.tsx,86,93,string_double,PDF via API later,"""PDF via API later"""
frontend/src/pages/CheckoutPage.tsx,1,39,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/CheckoutPage.tsx,4,28,string_single,lucide-react,'lucide-react'
frontend/src/pages/CheckoutPage.tsx,10,25,string_single,course,'course'
frontend/src/pages/CheckoutPage.tsx,13,20,string_double,py-16 sm:py-24,"""py-16 sm:py-24"""
frontend/src/pages/CheckoutPage.tsx,14,28,string_double,max-w-lg,"""max-w-lg"""
frontend/src/pages/CheckoutPage.tsx,15,24,string_double,flex h-12 w-12 items-center justify-center rounded-2xl bg-sky-500/10 text-sky-700 ring-1 ring-sky-500/20,"""flex h-12 w-12 items-center justify-center rounded-2xl bg-sky-500/10 text-sky-700 ring-1 ring-sky-500/20"""
frontend/src/pages/CheckoutPage.tsx,16,33,string_double,h-6 w-6,"""h-6 w-6"""
frontend/src/pages/CheckoutPage.tsx,18,23,string_double,mt-8 font-display text-3xl font-bold text-brand-900,"""mt-8 font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/CheckoutPage.tsx,18,80,string_single,CheckoutPage_17_checkout_0b65b4487f,'CheckoutPage_17_checkout_0b65b4487f'
frontend/src/pages/CheckoutPage.tsx,19,22,string_double,mt-3 text-sm text-slate-600,"""mt-3 text-sm text-slate-600"""
frontend/src/pages/CheckoutPage.tsx,19,55,string_single,ui_checkout_stripe_body,'ui_checkout_stripe_body'
frontend/src/pages/CheckoutPage.tsx,21,24,string_double,mt-4 rounded-xl border border-slate-200 bg-white px-4 py-3 text-sm font-mono text-slate-700,"""mt-4 rounded-xl border border-slate-200 bg-white px-4 py-3 text-sm font-mono text-slate-700"""
frontend/src/pages/CheckoutPage.tsx,22,16,string_single,ui_checkout_course_label,'ui_checkout_course_label'
frontend/src/pages/CheckoutPage.tsx,25,24,string_double,card-elevated mt-8 space-y-4 p-6,"""card-elevated mt-8 space-y-4 p-6"""
frontend/src/pages/CheckoutPage.tsx,26,29,string_double,w-full,"""w-full"""
frontend/src/pages/CheckoutPage.tsx,27,16,string_single,ui_checkout_pay_stripe,'ui_checkout_pay_stripe'
frontend/src/pages/CheckoutPage.tsx,30,29,string_double,secondary,"""secondary"""
frontend/src/pages/CheckoutPage.tsx,30,51,string_double,w-full,"""w-full"""
frontend/src/pages/CheckoutPage.tsx,31,18,string_single,ui_checkout_back_catalog,'ui_checkout_back_catalog'
frontend/src/pages/CourseDetailPage.tsx,1,46,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/CourseDetailPage.tsx,2,26,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/pages/CourseDetailPage.tsx,3,24,string_single,framer-motion,'framer-motion'
frontend/src/pages/CourseDetailPage.tsx,4,45,string_single,lucide-react,'lucide-react'
frontend/src/pages/CourseDetailPage.tsx,19,50,string_single,currency,'currency'
frontend/src/pages/CourseDetailPage.tsx,19,72,string_single,USD,'USD'
frontend/src/pages/CourseDetailPage.tsx,44,16,template,LOCAL-,`LOCAL-${Date.now()}
frontend/src/pages/CourseDetailPage.tsx,51,22,string_double,py-12 sm:py-16,"""py-12 sm:py-16"""
frontend/src/pages/CourseDetailPage.tsx,53,34,string_single,ui_page_loader_course,'ui_page_loader_course'
frontend/src/pages/CourseDetailPage.tsx,53,70,string_double,min-h-[24vh],"""min-h-[24vh]"""
frontend/src/pages/CourseDetailPage.tsx,69,30,string_double,max-w-lg text-center,"""max-w-lg text-center"""
frontend/src/pages/CourseDetailPage.tsx,70,25,string_double,font-display text-2xl font-bold text-brand-900,"""font-display text-2xl font-bold text-brand-900"""
frontend/src/pages/CourseDetailPage.tsx,70,77,string_single,CourseDetailPage_69_course_not_found_b16349f879,'CourseDetailPage_69_course_not_found_b16349f879'
